"","transmission","dispersal","nExtantDis","singleInf","doubleInf","nColonies","nPathogens","meanK","maxDistance","nEvents"
"748",0.4,0.01,2,50,23.6,10,2,9,100,8e+05
"749",0.1,0.01,1,147.866666666667,0,10,2,9,100,8e+05
"750",0.2,0.01,1,148.666666666667,0,10,2,9,100,8e+05
"751",0.3,0.01,2,60.7666666666667,21.2,10,2,9,100,8e+05
"752",0.4,0.01,2,56.5,19.8,10,2,9,100,8e+05
"753",0.1,0.01,1,138.466666666667,0,10,2,9,100,8e+05
"754",0.2,0.01,1,136.4,0,10,2,9,100,8e+05
"755",0.3,0.01,2,64.7333333333333,23.1333333333333,10,2,9,100,8e+05
"756",0.4,0.01,2,53.5333333333333,20.7,10,2,9,100,8e+05
"757",0.1,0.01,1,141.233333333333,0,10,2,9,100,8e+05
"758",0.2,0.01,2,101.633333333333,9.33333333333333,10,2,9,100,8e+05
"759",0.3,0.01,2,64.4666666666667,18.2333333333333,10,2,9,100,8e+05
"760",0.4,0.01,2,51.1666666666667,22.4333333333333,10,2,9,100,8e+05
"761",0.1,0.01,1,148,0,10,2,9,100,8e+05
"762",0.2,0.01,1,141.666666666667,0,10,2,9,100,8e+05
"763",0.3,0.01,2,66.0666666666667,21.5666666666667,10,2,9,100,8e+05
"764",0.4,0.01,1,143.533333333333,0,10,2,9,100,8e+05
"765",0.1,0.01,1,141.1,0,10,2,9,100,8e+05
"766",0.2,0.01,1,140.8,0,10,2,9,100,8e+05
"767",0.3,0.01,2,64.8,20.1,10,2,9,100,8e+05
"768",0.4,0.01,2,50.7333333333333,23.4,10,2,9,100,8e+05
"769",0.1,0.01,1,139.266666666667,0,10,2,9,100,8e+05
"770",0.2,0.01,1,152.8,0,10,2,9,100,8e+05
"771",0.3,0.01,2,61,23.0333333333333,10,2,9,100,8e+05
"772",0.4,0.01,2,53.3333333333333,26.7666666666667,10,2,9,100,8e+05
"773",0.1,0.01,1,139.5,0,10,2,9,100,8e+05
"774",0.2,0.01,1,146.3,0,10,2,9,100,8e+05
"775",0.3,0.01,2,65,22,10,2,9,100,8e+05
"776",0.4,0.01,2,52.5,27.7333333333333,10,2,9,100,8e+05
"777",0.1,0.01,1,144.766666666667,0,10,2,9,100,8e+05
"778",0.2,0.01,1,142.7,0,10,2,9,100,8e+05
"779",0.3,0.01,2,63.8666666666667,19.1333333333333,10,2,9,100,8e+05
"780",0.4,0.01,2,52.9333333333333,23.1333333333333,10,2,9,100,8e+05
"781",0.1,0.01,1,142.4,0,10,2,9,100,8e+05
"782",0.2,0.01,1,150.566666666667,0,10,2,9,100,8e+05
"783",0.3,0.01,2,64.2,19.1333333333333,10,2,9,100,8e+05
"784",0.4,0.01,2,53.7,28.1,10,2,9,100,8e+05
"785",0.1,0.01,1,140.1,0,10,2,9,100,8e+05
"786",0.2,0.01,2,121.266666666667,5.83333333333333,10,2,9,100,8e+05
"787",0.3,0.01,2,61.9333333333333,20.7333333333333,10,2,9,100,8e+05
"788",0.4,0.01,2,51.1666666666667,24.2666666666667,10,2,9,100,8e+05
"789",0.1,0.01,1,142.466666666667,0,10,2,9,100,8e+05
"790",0.2,0.01,1,133.3,0,10,2,9,100,8e+05
"791",0.3,0.01,2,60,18.1333333333333,10,2,9,100,8e+05
"792",0.4,0.01,2,50.8333333333333,23.5,10,2,9,100,8e+05
"793",0.1,0.01,1,131.5,0,10,2,9,100,8e+05
"794",0.2,0.01,1,141.533333333333,0,10,2,9,100,8e+05
"795",0.3,0.01,2,65.2333333333333,21.7,10,2,9,100,8e+05
"796",0.4,0.01,2,50.3,25.7333333333333,10,2,9,100,8e+05
"797",0.1,0.01,1,139.333333333333,0,10,2,9,100,8e+05
"798",0.2,0.01,2,114.533333333333,9.1,10,2,9,100,8e+05
"799",0.3,0.01,1,139.533333333333,0,10,2,9,100,8e+05
"800",0.4,0.01,2,51.8666666666667,25,10,2,9,100,8e+05
"801",0.1,0.01,1,146.7,0,10,2,9,100,8e+05
"802",0.2,0.01,1,142.933333333333,0,10,2,9,100,8e+05
"803",0.3,0.1,2,59.2333333333333,21,10,2,9,100,8e+05
"804",0.4,0.1,2,49.8333333333333,25.2,10,2,9,100,8e+05
"805",0.1,0.1,1,139.833333333333,0,10,2,9,100,8e+05
"806",0.2,0.1,1,141.933333333333,0,10,2,9,100,8e+05
"807",0.3,0.1,1,145.233333333333,0,10,2,9,100,8e+05
"808",0.4,0.1,2,50.2,24.3666666666667,10,2,9,100,8e+05
"809",0.1,0.1,1,140.733333333333,0,10,2,9,100,8e+05
"810",0.2,0.1,2,74.2,16.0666666666667,10,2,9,100,8e+05
"811",0.3,0.1,2,58.3666666666667,22.2666666666667,10,2,9,100,8e+05
"812",0.4,0.1,2,47.0666666666667,24.6,10,2,9,100,8e+05
"813",0.1,0.1,1,143.566666666667,0,10,2,9,100,8e+05
"814",0.2,0.1,2,73.6333333333333,16.7666666666667,10,2,9,100,8e+05
"815",0.3,0.1,2,64.0333333333333,21.3333333333333,10,2,9,100,8e+05
"816",0.4,0.1,2,54.4333333333333,22.7666666666667,10,2,9,100,8e+05
"817",0.1,0.1,1,141.133333333333,0,10,2,9,100,8e+05
"818",0.2,0.1,1,142.9,0,10,2,9,100,8e+05
"819",0.3,0.1,2,57.5666666666667,23.1666666666667,10,2,9,100,8e+05
"820",0.4,0.1,2,50,24.4,10,2,9,100,8e+05
"821",0.1,0.1,1,141.166666666667,0,10,2,9,100,8e+05
"822",0.2,0.1,2,74.9333333333333,14.9,10,2,9,100,8e+05
"823",0.3,0.1,2,60.5,22.1666666666667,10,2,9,100,8e+05
"824",0.4,0.1,2,51.6333333333333,25,10,2,9,100,8e+05
"825",0.1,0.1,1,144.933333333333,0,10,2,9,100,8e+05
"826",0.2,0.1,1,144.366666666667,0,10,2,9,100,8e+05
"827",0.3,0.1,2,56.8333333333333,23.8333333333333,10,2,9,100,8e+05
"828",0.4,0.1,2,50.1,20.9,10,2,9,100,8e+05
"829",0.1,0.1,1,153,0,10,2,9,100,8e+05
"830",0.2,0.1,2,80.2,12.5,10,2,9,100,8e+05
"831",0.3,0.1,2,57.3,19.5333333333333,10,2,9,100,8e+05
"832",0.4,0.1,2,50.7333333333333,25.6333333333333,10,2,9,100,8e+05
"833",0.1,0.1,1,134.9,0,10,2,9,100,8e+05
"834",0.2,0.1,2,71.2666666666667,17.4333333333333,10,2,9,100,8e+05
"835",0.3,0.1,2,61.6333333333333,16.7666666666667,10,2,9,100,8e+05
"836",0.4,0.1,2,47.7333333333333,22.0666666666667,10,2,9,100,8e+05
"837",0.1,0.1,1,144.033333333333,0,10,2,9,100,8e+05
"838",0.2,0.1,2,72.4666666666667,20.2666666666667,10,2,9,100,8e+05
"839",0.3,0.1,2,57,21.6333333333333,10,2,9,100,8e+05
"840",0.4,0.1,2,49.9,24.5333333333333,10,2,9,100,8e+05
"841",0.1,0.1,1,139.333333333333,0,10,2,9,100,8e+05
"842",0.2,0.1,2,78.1666666666667,17.8,10,2,9,100,8e+05
"843",0.3,0.1,2,61.7,24.9666666666667,10,2,9,100,8e+05
"844",0.4,0.1,2,51.6666666666667,21.6333333333333,10,2,9,100,8e+05
"845",0.1,0.1,1,137.4,0,10,2,9,100,8e+05
"846",0.2,0.1,2,80.6666666666667,16.5666666666667,10,2,9,100,8e+05
"847",0.3,0.1,2,62,21.3333333333333,10,2,9,100,8e+05
"848",0.4,0.1,2,52.6666666666667,24.5333333333333,10,2,9,100,8e+05
"849",0.1,0.1,1,134.233333333333,0,10,2,9,100,8e+05
"850",0.2,0.1,2,83.6666666666667,20.3,10,2,9,100,8e+05
"851",0.3,0.1,2,60.0666666666667,19.9333333333333,10,2,9,100,8e+05
"852",0.4,0.1,2,52.3,24.8666666666667,10,2,9,100,8e+05
"853",0.1,0.1,1,142.4,0,10,2,9,100,8e+05
"854",0.2,0.1,1,142.166666666667,0,10,2,9,100,8e+05
"855",0.3,0.1,2,59.8,22.1333333333333,10,2,9,100,8e+05
"856",0.4,0.1,2,54.5,22.8333333333333,10,2,9,100,8e+05
"857",0.1,0.1,1,141.7,0,10,2,9,100,8e+05
"858",0.2,0.1,2,85.4,15.4,10,2,9,100,8e+05
"859",0.3,0.1,2,61,19.9666666666667,10,2,9,100,8e+05
"860",0.4,0.1,2,53.0666666666667,23.3333333333333,10,2,9,100,8e+05
"861",0.1,0.1,1,147.8,0,10,2,9,100,8e+05
"862",0.2,0.1,1,137.633333333333,0,10,2,9,100,8e+05
"863",0.3,0.1,2,60.9333333333333,19.9333333333333,10,2,9,100,8e+05
"864",0.4,0.1,2,51.1666666666667,23.3333333333333,10,2,9,100,8e+05
"865",0.1,0.1,1,142.8,0,10,2,9,100,8e+05
"866",0.2,0.1,1,147.5,0,10,2,9,100,8e+05
"867",0.3,0.1,2,61.0333333333333,20.7666666666667,10,2,9,100,8e+05
"868",0.4,0.1,2,50.7666666666667,23.0333333333333,10,2,9,100,8e+05
"869",0.1,0.1,1,144.266666666667,0,10,2,9,100,8e+05
"870",0.2,0.1,1,142.166666666667,0,10,2,9,100,8e+05
"871",0.3,0.1,2,62.1333333333333,21.1333333333333,10,2,9,100,8e+05
"872",0.4,0.1,2,51.9,24.8333333333333,10,2,9,100,8e+05
"873",0.1,0.1,1,148.866666666667,0,10,2,9,100,8e+05
"874",0.2,0.1,2,79.6,19.8,10,2,9,100,8e+05
"875",0.3,0.1,2,55.1666666666667,21.8333333333333,10,2,9,100,8e+05
"876",0.4,0.1,2,50.3,22.8333333333333,10,2,9,100,8e+05
"877",0.1,0.1,1,145.366666666667,0,10,2,9,100,8e+05
"878",0.2,0.1,1,150.1,0,10,2,9,100,8e+05
"879",0.3,0.1,2,63.3,22.3666666666667,10,2,9,100,8e+05
"880",0.4,0.1,2,51.0666666666667,24.6333333333333,10,2,9,100,8e+05
"881",0.1,0.1,1,146.166666666667,0,10,2,9,100,8e+05
"882",0.2,0.1,1,140.533333333333,0,10,2,9,100,8e+05
"883",0.3,0.1,2,61.3333333333333,19.6,10,2,9,100,8e+05
"884",0.4,0.1,2,53.2,23.3666666666667,10,2,9,100,8e+05
"885",0.1,0.1,1,143.166666666667,0,10,2,9,100,8e+05
"886",0.2,0.1,1,144.166666666667,0,10,2,9,100,8e+05
"887",0.3,0.1,2,62.2333333333333,25.7333333333333,10,2,9,100,8e+05
"888",0.4,0.1,2,49.5333333333333,21.4333333333333,10,2,9,100,8e+05
"889",0.1,0.1,1,129.2,0,10,2,9,100,8e+05
"890",0.2,0.1,2,76.8666666666667,18.9,10,2,9,100,8e+05
"891",0.3,0.1,2,55.3333333333333,22.0333333333333,10,2,9,100,8e+05
"892",0.4,0.1,2,50.3,22.3666666666667,10,2,9,100,8e+05
"893",0.1,0.1,1,144.766666666667,0,10,2,9,100,8e+05
"894",0.2,0.1,2,102.9,12.0666666666667,10,2,9,100,8e+05
"895",0.3,0.1,2,60.2,20.5,10,2,9,100,8e+05
"896",0.4,0.1,2,51.8666666666667,22.2333333333333,10,2,9,100,8e+05
"897",0.1,0.1,1,147.766666666667,0,10,2,9,100,8e+05
"898",0.2,0.1,1,142.8,0,10,2,9,100,8e+05
"899",0.3,0.1,2,56.6666666666667,21.9333333333333,10,2,9,100,8e+05
"900",0.4,0.1,2,52.5666666666667,25.5333333333333,10,2,9,100,8e+05
"901",0.1,0.1,1,138.133333333333,0,10,2,9,100,8e+05
"902",0.2,0.1,1,139.533333333333,0,10,2,9,100,8e+05
"903",0.3,0.1,2,62.1666666666667,22.8,10,2,9,100,8e+05
"904",0.4,0.1,2,49.1333333333333,24.3333333333333,10,2,9,100,8e+05
"905",0.1,0.1,1,138.933333333333,0,10,2,9,100,8e+05
"906",0.2,0.1,2,95.8333333333333,12.6,10,2,9,100,8e+05
"907",0.3,0.1,2,54.4,20.2666666666667,10,2,9,100,8e+05
"908",0.4,0.1,1,137.133333333333,0,10,2,9,100,8e+05
"909",0.1,0.1,1,135.933333333333,0,10,2,9,100,8e+05
"910",0.2,0.1,1,144.566666666667,0,10,2,9,100,8e+05
"911",0.3,0.1,2,59.4333333333333,24.3333333333333,10,2,9,100,8e+05
"912",0.4,0.1,2,57.1666666666667,22.2666666666667,10,2,9,100,8e+05
"913",0.1,0.1,1,152.466666666667,0,10,2,9,100,8e+05
"914",0.2,0.1,1,136.866666666667,0,10,2,9,100,8e+05
"915",0.3,0.1,2,58.9333333333333,21.3666666666667,10,2,9,100,8e+05
"916",0.4,0.1,2,52.0666666666667,22.6666666666667,10,2,9,100,8e+05
"917",0.1,0.1,1,136.633333333333,0,10,2,9,100,8e+05
"918",0.2,0.1,1,135.633333333333,0,10,2,9,100,8e+05
"919",0.3,0.1,2,60.2333333333333,20.6666666666667,10,2,9,100,8e+05
"920",0.4,0.1,2,49.8,23.4333333333333,10,2,9,100,8e+05
"921",0.1,0.1,1,138.633333333333,0,10,2,9,100,8e+05
"922",0.2,0.1,1,147,0,10,2,9,100,8e+05
"923",0.3,0.1,2,59.3,23.4666666666667,10,2,9,100,8e+05
"924",0.4,0.1,1,137.6,0,10,2,9,100,8e+05
"925",0.1,0.1,1,135.433333333333,0,10,2,9,100,8e+05
"926",0.2,0.1,2,77.2666666666667,16,10,2,9,100,8e+05
"927",0.3,0.1,2,56.6333333333333,18.7333333333333,10,2,9,100,8e+05
"928",0.4,0.1,1,148.466666666667,0,10,2,9,100,8e+05
"929",0.1,0.1,1,142.133333333333,0,10,2,9,100,8e+05
"930",0.2,0.1,2,80.1,17.4,10,2,9,100,8e+05
"931",0.3,0.1,2,60.2,23.7,10,2,9,100,8e+05
"932",0.4,0.1,2,52.4666666666667,23.1,10,2,9,100,8e+05
"933",0.1,0.1,1,139,0,10,2,9,100,8e+05
"934",0.2,0.1,1,144.266666666667,0,10,2,9,100,8e+05
"935",0.3,0.1,2,58.5666666666667,22.9,10,2,9,100,8e+05
"936",0.4,0.1,2,52.1333333333333,23.5333333333333,10,2,9,100,8e+05
"937",0.1,0.1,1,143.733333333333,0,10,2,9,100,8e+05
"938",0.2,0.1,2,106.866666666667,9.06666666666667,10,2,9,100,8e+05
"939",0.3,0.1,2,63.0333333333333,21.4666666666667,10,2,9,100,8e+05
"940",0.4,0.1,2,54,22.9333333333333,10,2,9,100,8e+05
"941",0.1,0.1,1,142.333333333333,0,10,2,9,100,8e+05
"942",0.2,0.1,1,139.533333333333,0,10,2,9,100,8e+05
"943",0.3,0.1,2,58.9,21.6666666666667,10,2,9,100,8e+05
"944",0.4,0.1,2,51.4333333333333,20.0333333333333,10,2,9,100,8e+05
"945",0.1,0.1,1,141.966666666667,0,10,2,9,100,8e+05
"946",0.2,0.1,2,81.5666666666667,16.2666666666667,10,2,9,100,8e+05
"947",0.3,0.1,2,59.6333333333333,22.7333333333333,10,2,9,100,8e+05
"948",0.4,0.1,2,51.0333333333333,23.5333333333333,10,2,9,100,8e+05
"949",0.1,0.1,1,134.366666666667,0,10,2,9,100,8e+05
"950",0.2,0.1,1,138.666666666667,0,10,2,9,100,8e+05
"951",0.3,0.1,2,61.8333333333333,22.6666666666667,10,2,9,100,8e+05
"952",0.4,0.1,2,52.1666666666667,24.7,10,2,9,100,8e+05
"953",0.1,0.1,1,146.1,0,10,2,9,100,8e+05
"954",0.2,0.1,2,87.5666666666667,15.9,10,2,9,100,8e+05
"955",0.3,0.1,2,61.9,21.6666666666667,10,2,9,100,8e+05
"956",0.4,0.1,2,46.8666666666667,25.1666666666667,10,2,9,100,8e+05
"957",0.1,0.1,1,146.533333333333,0,10,2,9,100,8e+05
"958",0.2,0.1,1,150.533333333333,0,10,2,9,100,8e+05
"959",0.3,0.1,2,61.8333333333333,21.1,10,2,9,100,8e+05
"960",0.4,0.1,2,53,21.6333333333333,10,2,9,100,8e+05
"961",0.1,0.1,1,132.833333333333,0,10,2,9,100,8e+05
"962",0.2,0.1,2,73.2666666666667,15.6666666666667,10,2,9,100,8e+05
"963",0.3,0.1,2,59.9666666666667,20.4333333333333,10,2,9,100,8e+05
"964",0.4,0.1,2,50.6,21.0333333333333,10,2,9,100,8e+05
"965",0.1,0.1,1,141.566666666667,0,10,2,9,100,8e+05
"966",0.2,0.1,2,73.2,16.0666666666667,10,2,9,100,8e+05
"967",0.3,0.1,2,61.3333333333333,20.8666666666667,10,2,9,100,8e+05
"968",0.4,0.1,2,50.5666666666667,23.7666666666667,10,2,9,100,8e+05
"969",0.1,0.1,1,143.066666666667,0,10,2,9,100,8e+05
"970",0.2,0.1,2,71.8666666666667,17.8333333333333,10,2,9,100,8e+05
"971",0.3,0.1,2,59.1666666666667,19.7333333333333,10,2,9,100,8e+05
"972",0.4,0.1,2,50.2,21.3,10,2,9,100,8e+05
"973",0.1,0.1,1,142.666666666667,0,10,2,9,100,8e+05
"974",0.2,0.1,2,75.8,19.7333333333333,10,2,9,100,8e+05
"975",0.3,0.1,2,61.0333333333333,19.9,10,2,9,100,8e+05
"976",0.4,0.1,2,49.9666666666667,23.1,10,2,9,100,8e+05
"977",0.1,0.1,1,152.5,0,10,2,9,100,8e+05
"978",0.2,0.1,2,82.3666666666667,18.2,10,2,9,100,8e+05
"979",0.3,0.1,2,64.2333333333333,21.8,10,2,9,100,8e+05
"980",0.4,0.1,2,57.1,22.7333333333333,10,2,9,100,8e+05
"981",0.1,0.1,1,137.266666666667,0,10,2,9,100,8e+05
"982",0.2,0.1,2,74.5,17.8333333333333,10,2,9,100,8e+05
"983",0.3,0.1,2,58.3333333333333,18.7666666666667,10,2,9,100,8e+05
"984",0.4,0.1,2,50.7333333333333,20.7333333333333,10,2,9,100,8e+05
"985",0.1,0.1,1,139.833333333333,0,10,2,9,100,8e+05
"986",0.2,0.1,2,78.1333333333333,13.1666666666667,10,2,9,100,8e+05
"987",0.3,0.1,2,61.3,22.6666666666667,10,2,9,100,8e+05
"988",0.4,0.1,2,51.8,22.1666666666667,10,2,9,100,8e+05
"989",0.1,0.1,1,136.3,0,10,2,9,100,8e+05
"990",0.2,0.1,2,83.1666666666667,15.5,10,2,9,100,8e+05
"991",0.3,0.1,2,56.4666666666667,21.1,10,2,9,100,8e+05
"992",0.4,0.1,2,52.7,24.6333333333333,10,2,9,100,8e+05
"993",0.1,0.1,1,146.133333333333,0,10,2,9,100,8e+05
"994",0.2,0.1,1,139.8,0,10,2,9,100,8e+05
"995",0.3,0.1,1,140,0,10,2,9,100,8e+05
"996",0.4,0.1,2,52.8333333333333,25.2,10,2,9,100,8e+05
"997",0.1,0.1,1,141.8,0,10,2,9,100,8e+05
"998",0.2,0.1,2,84.8666666666667,15.4666666666667,10,2,9,100,8e+05
"999",0.3,0.1,2,59.6,22.5666666666667,10,2,9,100,8e+05
"1000",0.4,0.1,2,52.6,20.9,10,2,9,100,8e+05
"1001",0.1,0.1,1,140.266666666667,0,10,2,9,100,8e+05
"1002",0.2,0.1,2,75.8333333333333,18.8,10,2,9,100,8e+05
"1003",0.3,0.1,2,61.8333333333333,23.7,10,2,9,100,8e+05
"1004",0.4,0.1,2,51.4333333333333,23.2666666666667,10,2,9,100,8e+05
"1005",0.1,0.1,1,136.566666666667,0,10,2,9,100,8e+05
"1006",0.2,0.1,1,140.666666666667,0,10,2,9,100,8e+05
"1007",0.3,0.1,2,66.1666666666667,22.7,10,2,9,100,8e+05
"1008",0.4,0.1,2,51.8333333333333,25.6666666666667,10,2,9,100,8e+05
"1009",0.1,0.1,1,139.933333333333,0,10,2,9,100,8e+05
"1010",0.2,0.1,2,81.6333333333333,19.1333333333333,10,2,9,100,8e+05
"1011",0.3,0.1,2,61.1666666666667,21.8666666666667,10,2,9,100,8e+05
"1012",0.4,0.1,2,52.1666666666667,24.3,10,2,9,100,8e+05
"1013",0.1,0.1,1,135,0,10,2,9,100,8e+05
"1014",0.2,0.1,1,134.566666666667,0,10,2,9,100,8e+05
"1015",0.3,0.1,2,59.8,20,10,2,9,100,8e+05
"1016",0.4,0.1,2,48.3666666666667,24.0333333333333,10,2,9,100,8e+05
"1017",0.1,0.1,1,148.9,0,10,2,9,100,8e+05
"1018",0.2,0.1,1,143.6,0,10,2,9,100,8e+05
"1019",0.3,0.1,2,58.8666666666667,17.6,10,2,9,100,8e+05
"1020",0.4,0.1,2,48.4333333333333,22.7666666666667,10,2,9,100,8e+05
"1021",0.1,0.1,1,149.5,0,10,2,9,100,8e+05
"1022",0.2,0.1,1,140.733333333333,0,10,2,9,100,8e+05
"1023",0.3,0.1,1,141.133333333333,0,10,2,9,100,8e+05
"1024",0.4,0.1,2,56.8666666666667,22.5333333333333,10,2,9,100,8e+05
"1025",0.1,0.1,1,140.433333333333,0,10,2,9,100,8e+05
"1026",0.2,0.1,1,141.8,0,10,2,9,100,8e+05
"1027",0.3,0.1,2,60.1,21.1,10,2,9,100,8e+05
"1028",0.4,0.1,2,48.4666666666667,25.4333333333333,10,2,9,100,8e+05
"1029",0.1,0.1,1,139.2,0,10,2,9,100,8e+05
"1030",0.2,0.1,2,79.8333333333333,13.5666666666667,10,2,9,100,8e+05
"1031",0.3,0.1,2,62.7,23.4666666666667,10,2,9,100,8e+05
"1032",0.4,0.1,2,52.7333333333333,23.3333333333333,10,2,9,100,8e+05
"1033",0.1,0.1,1,135.633333333333,0,10,2,9,100,8e+05
"1034",0.2,0.1,1,141.933333333333,0,10,2,9,100,8e+05
"1035",0.3,0.1,1,136.4,0,10,2,9,100,8e+05
"1036",0.4,0.1,2,54.9333333333333,23.9333333333333,10,2,9,100,8e+05
"1037",0.1,0.1,1,129.933333333333,0,10,2,9,100,8e+05
"1038",0.2,0.1,2,78.1,15.6666666666667,10,2,9,100,8e+05
"1039",0.3,0.1,1,144.666666666667,0,10,2,9,100,8e+05
"1040",0.4,0.1,2,54,23.5666666666667,10,2,9,100,8e+05
"1041",0.1,0.1,1,144.6,0,10,2,9,100,8e+05
"1042",0.2,0.1,2,75.4666666666667,17.4333333333333,10,2,9,100,8e+05
"1043",0.3,0.1,2,54.7333333333333,22.0666666666667,10,2,9,100,8e+05
"1044",0.4,0.1,2,49.5333333333333,25.4666666666667,10,2,9,100,8e+05
"1045",0.1,0.1,1,145.033333333333,0,10,2,9,100,8e+05
"1046",0.2,0.1,2,76.9333333333333,17.5333333333333,10,2,9,100,8e+05
"1047",0.3,0.1,1,146.366666666667,0,10,2,9,100,8e+05
"1048",0.4,0.1,2,53.0333333333333,24.0333333333333,10,2,9,100,8e+05
"1049",0.1,0.1,1,153.733333333333,0,10,2,9,100,8e+05
"1050",0.2,0.1,1,141.2,0,10,2,9,100,8e+05
"1051",0.3,0.1,2,62.2666666666667,18.5666666666667,10,2,9,100,8e+05
"1052",0.4,0.1,2,51.6333333333333,17.5,10,2,9,100,8e+05
"1053",0.1,0.1,1,141.8,0,10,2,9,100,8e+05
"1054",0.2,0.1,2,76.8333333333333,19.3666666666667,10,2,9,100,8e+05
"1055",0.3,0.1,2,59.0666666666667,19.1666666666667,10,2,9,100,8e+05
"1056",0.4,0.1,2,50.0333333333333,25.1333333333333,10,2,9,100,8e+05
"1057",0.1,0.1,1,143.566666666667,0,10,2,9,100,8e+05
"1058",0.2,0.1,2,98.5,9.66666666666667,10,2,9,100,8e+05
"1059",0.3,0.1,1,142.966666666667,0,10,2,9,100,8e+05
"1060",0.4,0.1,2,51.8333333333333,26.3,10,2,9,100,8e+05
"1061",0.1,0.1,1,142.966666666667,0,10,2,9,100,8e+05
"1062",0.2,0.1,1,136.7,0,10,2,9,100,8e+05
"1063",0.3,0.1,2,60.8333333333333,22.4333333333333,10,2,9,100,8e+05
"1064",0.4,0.1,2,51.8,24.7333333333333,10,2,9,100,8e+05
"1065",0.1,0.1,1,148.2,0,10,2,9,100,8e+05
"1066",0.2,0.1,1,144.566666666667,0,10,2,9,100,8e+05
"1067",0.3,0.1,2,61.3,21.7333333333333,10,2,9,100,8e+05
"1068",0.4,0.1,2,50.9,24.4666666666667,10,2,9,100,8e+05
"1069",0.1,0.1,1,145.166666666667,0,10,2,9,100,8e+05
"1070",0.2,0.1,2,78.6,19.2666666666667,10,2,9,100,8e+05
"1071",0.3,0.1,2,59.2666666666667,23.2,10,2,9,100,8e+05
"1072",0.4,0.1,2,49.4,21.8666666666667,10,2,9,100,8e+05
"1073",0.1,0.1,1,141.3,0,10,2,9,100,8e+05
"1074",0.2,0.1,2,77.1333333333333,16.4,10,2,9,100,8e+05
"1075",0.3,0.1,2,64.4333333333333,19.5,10,2,9,100,8e+05
"1076",0.4,0.1,2,49.1666666666667,22.6,10,2,9,100,8e+05
"1077",0.1,0.1,1,147.133333333333,0,10,2,9,100,8e+05
"1078",0.2,0.1,1,142.833333333333,0,10,2,9,100,8e+05
"1079",0.3,0.1,2,60.3333333333333,21.9666666666667,10,2,9,100,8e+05
"1080",0.4,0.1,2,49.8333333333333,24.8333333333333,10,2,9,100,8e+05
"1081",0.1,0.1,1,148.166666666667,0,10,2,9,100,8e+05
"1082",0.2,0.1,1,137.166666666667,0,10,2,9,100,8e+05
"1083",0.3,0.1,2,61.0666666666667,25.6333333333333,10,2,9,100,8e+05
"1084",0.4,0.1,2,51.8666666666667,26.1,10,2,9,100,8e+05
"1085",0.1,0.1,1,139.533333333333,0,10,2,9,100,8e+05
"1086",0.2,0.1,2,80.6333333333333,15.8333333333333,10,2,9,100,8e+05
"1087",0.3,0.1,2,57.5,20.5,10,2,9,100,8e+05
"1088",0.4,0.1,2,49.3,27.8333333333333,10,2,9,100,8e+05
"1089",0.1,0.1,1,140.966666666667,0,10,2,9,100,8e+05
"1090",0.2,0.1,1,144.833333333333,0,10,2,9,100,8e+05
"1091",0.3,0.1,2,64.0333333333333,21.0666666666667,10,2,9,100,8e+05
"1092",0.4,0.1,2,51.5,23.9333333333333,10,2,9,100,8e+05
"1093",0.1,0.1,1,142.833333333333,0,10,2,9,100,8e+05
"1094",0.2,0.1,2,76.8666666666667,14.6666666666667,10,2,9,100,8e+05
"1095",0.3,0.1,2,59.1333333333333,19.7333333333333,10,2,9,100,8e+05
"1096",0.4,0.1,2,49.7666666666667,19.9333333333333,10,2,9,100,8e+05
"1097",0.1,0.1,1,148.833333333333,0,10,2,9,100,8e+05
"1098",0.2,0.1,2,74.8333333333333,17.8333333333333,10,2,9,100,8e+05
"1099",0.3,0.1,2,63.9666666666667,21.8,10,2,9,100,8e+05
"1100",0.4,0.1,2,53.7666666666667,20.1333333333333,10,2,9,100,8e+05
"1101",0.1,0.1,1,136.366666666667,0,10,2,9,100,8e+05
"1102",0.2,0.1,1,142.533333333333,0,10,2,9,100,8e+05
"1103",0.3,0.1,2,61.7333333333333,18.2,10,2,9,100,8e+05
"1104",0.4,0.1,2,52.4666666666667,22.8333333333333,10,2,9,100,8e+05
"1105",0.1,0.1,1,140.433333333333,0,10,2,9,100,8e+05
"1106",0.2,0.1,1,144.266666666667,0,10,2,9,100,8e+05
"1107",0.3,0.1,2,59.5666666666667,22.6,10,2,9,100,8e+05
"1108",0.4,0.1,2,51.4,28.7333333333333,10,2,9,100,8e+05
"1109",0.1,0.1,1,145.733333333333,0,10,2,9,100,8e+05
"1110",0.2,0.1,1,144.966666666667,0,10,2,9,100,8e+05
"1111",0.3,0.1,2,60.5,18.9,10,2,9,100,8e+05
"1112",0.4,0.1,2,50,23.3333333333333,10,2,9,100,8e+05
"1113",0.1,0.1,1,136.1,0,10,2,9,100,8e+05
"1114",0.2,0.1,1,147.033333333333,0,10,2,9,100,8e+05
"1115",0.3,0.1,2,59.0666666666667,22.5333333333333,10,2,9,100,8e+05
"1116",0.4,0.1,2,52.7666666666667,22.3666666666667,10,2,9,100,8e+05
"1117",0.1,0.1,1,145.433333333333,0,10,2,9,100,8e+05
"1118",0.2,0.1,1,141.166666666667,0,10,2,9,100,8e+05
"1119",0.3,0.1,2,59.0666666666667,21.8333333333333,10,2,9,100,8e+05
